,business_id,cool,date,funny,review_id,stars,text,useful,user_id
136,AercPW1B2YVNK3UsiPDkTg,0,2012-07-27,0,R3vvcOvLY2q0FhAlzLQqhg,5,"Beautifully modern and discerning, Nota Bene provides the perfect setting for special occasions and casual dining alike. What makes the experience at Nota Bene so incredible is the total lack of pretense in a restaurant that could easily come across as pompous, and still attract a devoted clientele.

You might find yourself dining with a local politician or celebrity, and a couple celebrating their wedding anniversary, all in the same place. The price is accessible, the quality of the food impeccable, and the service instant without being overwhelming.

We started the evening with Chef David's lobster tacos and the margarita fiesta specials. The lobster tacos were served in a lettuce shell, with a chipotle cream, veggies and cilantro ($8). They tasted like something you would find in a great coastal city, and not at all heavy. The lobster special is a great way to settle in to a long evening of wonderful food.  The margaritas were phenomenal, served on the rocks with Avion tequila. We tried a couple of the cocktails and loved ""Chef David's"" traditional margarita with smoked sea salt. The blueberry and pine tips margarita sounds like a bit of an odd marriage, but worked so wonderfully together that we ordered another.

For appetizers we started with the Hamachi ceviche, which is a yellowtail Pacific fish, infused with coriander, lime, avocado, and jalapeño ($16). This dish came highly recommended by our server, and was absolutely worth the hype. The jalapeños offered a very spicy take on the dish, tempered by the avocado and lime.

Next we tried the cavatelli pasta, with a truffle-scented mushroom Bolognese ($16). This dish was surprisingly soft and creamy without any cheese in it, and the truffle mushrooms were divine. We also had the crisp duck salad with sumac green papaya slaw and cashews ($15), and although I am self-admittedly duck averse, I am told it was perfectly crispy and flavourful, and ending up being the favourite appetizer of the evening for my companion.

For our mains we ordered two Nota Bene favourites. I went with the wild Digby sea scallops with avocado purée, Thai curry paste, mango, papaya and peanut salad ($28). For such a tropical sounding dish, the scallops actually had a very Canadian East coast feel to them, the avocado puree adding a creamy compliment to the scallops. Nota Bene specializes in preparing excellent seafood, and I would absolutely come back for this dish again.

We also tried the braised beef short rib with corn truffle, pickled red onions, queso añejo and coriander ($29). The short ribs were tender, succulent and combined with the sharp taste of the queso añejo and the acidity of the pickled red onion, they were layered with flavour and flat out delicious.

With dinner, we ordered a glass of Ontario Pinot Noir and an Argentinean Malbec. The wine list at Nota Bene is extensive, with the full spectrum of bottles, ranging from the $70 to several hundred.

For dessert we sampled sticky toffee pudding ($12) and S'More ice cream ($10). Needless to say, the sampling turned into finishing. Both desserts were exploding with flavour, the pudding a great combination of traditional pecan praline and spotted dick ice cream, taken with a strong espresso; this is dessert to die for. The S'More ice cream was a fun take on the campfire favourite, with a chocolate and graham cracker crumble.

Go try Nota Bene, twice.  Once to become familiar with all that this brilliantly conceived restaurant has to offer and then a second time to cement the relationship in your black book of regular haunts. Service, quality and ambience are all top rate, yet you still feel the passion Nota Bene has for creating a wonderful experience and forming personal relationships with its guests.

See you there...",0,YHWsLBS8jzZiPjKHMFOaAA
661,kAiD3y_JOdOhuVXFkxzzUg,0,2013-06-02,1,z7TuJzlHD-UxM9lEtlxHhg,4,"This place is pretty cool.  I had a great time playing dodgeball with my son.  The foam pit is fun, but kind of gross when I think about it.  Sweaty kids just dive into it and I know those foam blocks are just soaking it all in.  Lol.  Overall tho, pretty fun time.  Trampoline dodgeball is awesome!",0,q3AiAe-AcpDrNsdZf8nCvQ
637,ujKOI97lVORJJx8rOvOLkw,0,2015-01-25,0,GGDQQTA5pPEDBteCTIchNw,2,"Not impressed.  I took my Cavalier King Charles in today and gave them specific instructions about shaving his belly and legs and giving him a trim on top.  Not only did they not trim his belly but it looks like they just washed him, put a scarf on his neck, and called it a day.  We will be seeking a different groomer in the future.  It's slightly cheaper than other groomers, but who cares if your dog doesn't look right?  

Also, the shop seems a little haphazard in how it's run, dogs running around everywhere in a small space.",0,oY6vb4d0bMNf-b1H2w29iQ
228,QJt6EkcHAAa_rY_27B9Rxg,0,2013-01-27,0,egsH7BON_6hqkeJ7umuP3Q,4,"This place is HUGE and full of vendors who have a great eye for fantastic home furnishings and accessories.  TONS of glassware in right now... the new trend is the mid-century mod highball glasses, cocktail glasses and cocktail shakers-- they do not disappoint but they are a bit pricey compared to others I have been scoping out.

Great prices on some stuff, ridiculous prices on other things... this tends to be the case in these multi-vendor homegoods stores.  

I used to skip the upstairs as it usually was pretty boring but that area has really gotten gussied up and is worth a peek.  They have awesome art work in the stairwell and throughout the store.  Their signature candles smell wonderful!

The people who work here could not be any friendlier or more helpful.  

Surprise of the store:  They have really cute jewelry at affordable prices and have recently added cute scarves, as well!


4.5 stars but rounded down bcasue they still have a few vendors whose wares are not fitting for this place... seems like wasted space.",1,OQT9DjfBrzrwOEdVJjuYIA
431,duMosohbc271G58rllgvbA,0,2013-05-07,0,WpIZdLr9DM85HaZwlyJv-g,1,This business has horrible service. If you want anything done you better show up right when they open. Even if you just want a shower for your pooch. For example I showed up yesterday 15 minutes before closing and receptionist said groomers all left for the day which makes sense. I went today one hour before they close and receptionist tells me all the groomers left. Wtf!!!!! Really! Man f*cl this place.,0,GrgjO23ba8soKwyW6BECuw
468,0cpLF0LFQHHRFNlL0iy_Aw,0,2014-06-21,0,JMze73HpaNQfCqIe4Gqszg,3,"1. Big eye tuna sliders ($10.96): Ahi bigeye tuna, wasabi napa slaw, sweet soy, pickled ginger
- I ordered this appetizer for lunch and it was enough for me. Good balance of slaw and fish. The buns were soft and toasted.",1,UGW-9bbBEB3eP1o6mWD_WA
485,Wppq3ceZDMNCr24X4i-kfw,0,2015-08-10,0,xH5iykOsioxMq2FNKA4aNw,3,"Ordered the spicy sausage pizza. The sausage wasn't spicy at all and it was quite salty. The dough was good though. 

Also ordered the lemon sparkling drink which was refreshing.

Service was good. Friendly and attentive staff.",0,UGW-9bbBEB3eP1o6mWD_WA
984,VbrGaAmb4CJOL5oLsj2VsA,1,2010-03-31,0,FYM6wykuFGnkfCY9g6OKnQ,4,"I  recently wanted to go to a buffet and decided to try Pacific Buffet it had recently opened in our area...i was surprised on how many different food options were at the buffet, and the food was good.  You should give it a try you won't be disappointed.",1,5qz4ICJWJNAEt-vl5yHq_w
524,OIdOJaNS8M624F58XGV3PQ,0,2015-03-28,0,m2EfmElhpy_4VwC0Ywb1iQ,4,"The nduja sausage pizza was very good. The thin crust was not too crispy and not too soft. 

Another favourite was the anchovie pizza but I wish there were more anchovies. 

The calamari appetizer was great for sharing for 2-3 people.",0,UGW-9bbBEB3eP1o6mWD_WA
56,6D4L8YpkhAh_YwaLmhoMNg,0,2016-07-30,0,oPCIErB6vr6cwWOrG9pQhQ,3,"Happy to be seated promptly on a Friday evening.  5 stars to Deb our waitress who was so pleasant, never let our drinks get low, and so quick to answer our questions.

My princess enjoyed her mac n cheese, the fettuccine was creamy, trio was huge, calamari = tasty. Spaghetti, meatballs and pomodoro were divine.

So why not a perfect rating? While we lucked out with Deb, I'm just not sure how others fared with the people helping them. Usually when we walk into or out of a restaurant, staff smile and say hi, say, ""welcome to..."" or acknowledge patrons in some way shape or form. Yesterday, all 4 of us were greeted with blank stares (again, except Deb).",1,0pf5VuzE4_1pwj5NJHG5TQ
376,5shgJB7a-2_gdnzc0gsOtg,1,2009-08-06,1,3gWfTCum4nGVnX0FTffBTA,5,"One of my favorite hang-out spots in Vegas!  My friends and I been loungin' at Firefly since 2005 and I have nothing but praises to say.  Sangria and Mojitos are smooth plus their calamari and paella are delicious.  As I said, I have nothing but praises!!",1,AuIK5tF2GjO7SftHawTLKw
836,iZJ5pdY558VodrEumGyVug,2,2010-10-11,0,0JMRNpqIu1emDdydUmzXAw,4,"I went to Nazareth yesterday and we lucked out because it was nearly empty inside (however it filled up within 30 minutes of our arrival and then there was a bit of a line.)

The service was fast and friendly, but there was a bit of a wait to get our actual plate, but it wasn't uncomfortably long. Our server checked on us regularly and was very pleasant.

We ordered one order of the vegetarian combination plate, and between the two of us, we still didn't finish all of it.

Over all it was a great experience, we got there at just the right time and the bill was ridiculously cheap.",4,YgavGxfAdjhkkbwlAY_9ZQ
9,atVh8viqTj-sqDJ35tAYVg,1,2012-11-09,2,LWUtqzNthMM3vpWZIFBlPw,2,"Food is pretty good, not gonna lie. BUT you have to make sacrifices if you choose to eat there. It literally takes an hour to an hour and a half to deliver food. Seriously. EVERY SINGLE TIME. Doesnt matter if we order at 8am, 10am or 1pm. Never fails, they take F-O-R-E-V-E-R. If you dont get what you ordered or you are upset by them delivering your breakfast around LUNCH time, be ready to have the owner talk down to you and be a total bitch to you for i dont know, just wanting what you pay for?! 

Its over priced. But its decently tasteful food. Takes forever. Owners a witch. And i'm pretty sure that they continuing forget to pack my extra ranch just to piss me off. 

End Rant. 

PS- I've never gone in there to eat because i frankly, i'd rather tip the nice delivery driver then the ignorant imbeciles that work in the dining area. 

PPS- My hot chocolate today was cold. They should call it Cold Chocolate. Or start caring if their hot chocolate is hot. One of the two would be great!",1,msQe1u7Z_XuqjGoqhB0J5g
756,ZrS5rhJ4OvXQG_38wPEWlA,0,2017-07-22,0,vxHq3O5iJqIkqNCnjc5Heg,4,First time here. Trying out a new Boba place and it's great! My first drink is Vietnamese coffee Boba milk tea...super good!,0,8l8PZFsNyhi24BCRQ0xbSA
327,nhfZW6Pi-oLQuhYcrcZJWw,4,2010-10-05,0,sQlDlTNl8qSciIUQOzFdUw,5,"I ordered a soy latte and it was PERFECT. Just a perfect cup, the flavour was so smooth and delicious. I walked in mid barista banter, which was pretty entertaining, and while the space is really small, I managed to come in when it wasn't too busy and got a seat.

I really want to try the siphon coffee sometime.",2,YgavGxfAdjhkkbwlAY_9ZQ
750,9yaFehP2nI9XBQg4t1Ztag,0,2016-06-22,0,oj03nFMkiq-9H-8Lx2ucXA,1,"Terrible customer service.  Was looking to buy an Evoque.  The salesman was totally arrogant  and the Sales Manager wouldn't budge on the quoted price even though I could get the same car in Scottsdale Az for 2K less.  I just wanted an extra 500 off - nothing crazy.  I was basically told that they know they are the only game in town - only Land Rover dealer for hundreds of miles and I was just going to have to take it or leave it.  After getting totally pissed and deciding that I'll just buy the car and get screwed on a bad deal they tell me that it is getting late (Saturday 4PM) and that even if I buy the car - right now - they can't delivery it to me today because they don't have enough time.  I'll have to wait till next week to get the car I am standing right in front of.  What!!!  What kind of low budget garbage is that?  

I've never tried so hard to give someone 54K.  I'm done with these guys.  Taking my business and money somewhere else. What a joke.",5,IqZ4tKOTEwvE8RBXKpyn6w
712,1lmu_At_AFkgSWpNo0NZGA,0,2011-09-21,0,shZ5L7rzG6AaHOdtMJ9UuA,5,"I searched high and low for a good salon near me (even driving out to Glendale & Peoria) and found exactly what I was looking for at Chace Salon thorugh Christina.  Christina's the best, use her and you'll have no regrets!  You can simply explain what you want to her and she'll figure out how do cut and style so that it complements your features!

And the price is beyone reasonable for a great hair cut!",7,WgbbxTRIy7MwDKn7nL5WKQ
